         mission          |         num_station          |    jour    |  heure   |     lat     |    lon     | profondeur |    chla     |     mes      |    doc     |    poc     
 Guanabara                | G1623                        | 2016-02-17 | 04:51:00 |   -22.94083 |  -43.15903 |          1 |       20.31 |              |            |           
 Guanabara                | G1624                        | 2016-02-17 | 05:03:00 |   -22.92854 | -43.147537 |          1 |      24.325 |              |            |           
 Guanabara                | G1625                        | 2016-02-17 | 05:40:00 |  -22.877932 | -43.166046 |          1 |       26.06 |              |            |           
 Guanabara                | G1626                        | 2016-02-17 | 06:13:00 |  -22.771788 | -43.113033 |          1 |       42.77 |              |            |           
 Guanabara                | G1627                        | 2016-02-17 | 07:00:00 |  -22.835936 | -43.248184 |          1 |       45.44 |              |            |           
 Guanabara                | G1628                        | 2016-03-17 | 05:04:00 |   -22.92854 | -43.147537 |          1 |       27.53 |              |            |           
 Guanabara                | G1629                        | 2016-03-17 | 07:39:00 |   -22.87111 |  -43.21472 |          1 |       30.74 |              |            |           
 Guanabara                | G1630                        | 2016-03-17 | 04:55:00 |   -22.94083 |  -43.15903 |          1 |      73.505 |              |            |           
 Guanabara                | G1631                        | 2016-03-17 | 06:22:00 |  -22.771788 | -43.113033 |          1 |       80.86 |              |            |           
 Guanabara                | G1632                        | 2016-03-17 | 05:48:00 |  -22.877932 | -43.166046 |          1 |       88.21 |              |            |           
 Guanabara                | G1633                        | 2016-03-17 | 07:11:00 |  -22.835936 | -43.248184 |          1 |     120.285 |              |            |           
 Guanabara                | G1634                        | 2016-04-14 | 05:20:00 |   -22.94083 |  -43.15903 |          1 |       31.01 |              |            |           
 Guanabara                | G1635                        | 2016-04-14 | 05:29:00 |   -22.92854 | -43.147537 |          1 |      32.075 |              |            |           
 Guanabara                | G1636                        | 2016-04-14 | 06:05:00 |  -22.877932 | -43.166046 |          1 |      32.745 |              |            |           
 Guanabara                | G1637                        | 2016-04-14 | 07:49:00 |   -22.87111 |  -43.21472 |          1 |      44.465 |              |            |           
 Guanabara                | G1638                        | 2016-04-14 | 06:42:00 |  -22.771788 | -43.113033 |          1 |       68.83 |              |            |           
 Guanabara                | G1639                        | 2016-04-14 | 07:25:00 |  -22.835936 | -43.248184 |          1 |     277.995 |              |            |           
 Guanabara                | G1640                        | 2016-05-12 | 05:04:00 |   -22.92854 | -43.147537 |          1 |       0.705 |              |            |           
 Guanabara                | G1641                        | 2016-05-12 | 04:51:00 |   -22.94083 |  -43.15903 |          1 |        1.04 |              |            |           
 Guanabara                | G1642                        | 2016-05-12 | 06:19:00 |  -22.771788 | -43.113033 |          1 |       4.465 |              |            |           
 Guanabara                | G1643                        | 2016-05-12 | 05:41:00 |  -22.877932 | -43.166046 |          1 |      12.365 |              |            |           
 Guanabara                | G1644                        | 2016-05-12 | 07:35:00 |   -22.87111 |  -43.21472 |          1 |       18.71 |              |            |           
 Guanabara                | G1645                        | 2016-05-12 | 07:12:00 |  -22.835936 | -43.248184 |          1 |      97.565 |              |            |           
 Guanabara                | G1646                        | 2016-06-14 | 07:42:00 |   -22.87111 |  -43.21472 |          1 |       8.985 |              |            |           
 Guanabara                | G1647                        | 2016-06-14 | 05:18:00 |   -22.92854 | -43.147537 |          1 |      10.155 |              |            |           
 Guanabara                | G1648                        | 2016-06-14 | 05:53:00 |  -22.877932 | -43.166046 |          1 |      21.715 |              |            |           
 Guanabara                | G1649                        | 2016-06-14 | 05:06:00 |   -22.94083 |  -43.15903 |          1 |       22.99 |              |            |           
 Guanabara                | G1650                        | 2016-06-14 | 06:30:00 |  -22.771788 | -43.113033 |          1 |       35.63 |              |            |           
 Guanabara                | G1651                        | 2016-06-14 | 07:17:00 |  -22.835936 | -43.248184 |          1 |       49.45 |              |            |           
 Guanabara                | G1652                        | 2016-07-12 | 05:11:00 |   -22.92854 | -43.147537 |          1 |       7.215 |              |            |           
 Guanabara                | G1653                        | 2016-07-12 | 07:52:00 |   -22.87111 |  -43.21472 |          1 |       9.355 |              |            |           
 Guanabara                | G1654                        | 2016-07-12 | 04:55:00 |   -22.94083 |  -43.15903 |          1 |        9.89 |              |            |           
 Guanabara                | G1655                        | 2016-07-12 | 05:48:00 |  -22.877932 | -43.166046 |          1 |       34.08 |              |            |           
 Guanabara                | G1656                        | 2016-07-12 | 06:45:00 |  -22.771788 | -43.113033 |          1 |      47.445 |              |            |           
 Guanabara                | G1657                        | 2016-07-12 | 07:35:00 |  -22.835936 | -43.248184 |          1 |     134.985 |              |            |           
 Guanabara                | G1658                        | 2016-08-26 | 05:08:00 |   -22.92854 | -43.147537 |          1 |      7.2171 |              |            |           
 Guanabara                | G1659                        | 2016-08-26 | 04:57:00 |   -22.94083 |  -43.15903 |          1 |      9.8901 |              |            |           
 Guanabara                | G1660                        | 2016-08-26 | 07:46:00 |   -22.87111 |  -43.21472 |          1 |      16.038 |              |            |           
 Guanabara                | G1661                        | 2016-08-26 | 05:52:00 |  -22.877932 | -43.166046 |          1 |    34.08075 |              |            |           
 Guanabara                | G1662                        | 2016-08-26 | 06:33:00 |  -22.771788 | -43.113033 |          1 |     63.6174 |              |            |           
 Guanabara                | G1663                        | 2016-08-26 | 07:17:00 |  -22.835936 | -43.248184 |          1 |    159.0435 |              |            |           
 Guanabara                | G1664                        | 2016-09-23 | 05:01:00 |   -22.92854 | -43.147537 |          1 |        2.15 |              |            |           
 Guanabara                | G1665                        | 2016-09-23 | 07:27:00 |   -22.87111 |  -43.21472 |          1 |        2.67 |              |            |           
 Guanabara                | G1666                        | 2016-09-23 | 04:50:00 |   -22.94083 |  -43.15903 |          1 |         2.9 |              |            |           
 Guanabara                | G1667                        | 2016-09-23 | 05:41:00 |  -22.877932 | -43.166046 |          1 |         2.9 |              |            |           
 Guanabara                | G1668                        | 2016-09-23 | 06:14:00 |  -22.771788 | -43.113033 |          1 |        7.35 |              |            |           
 Guanabara                | G1669                        | 2016-09-23 | 07:02:00 |  -22.835936 | -43.248184 |          1 |      121.62 |              |            |           
 Guanabara                | G1670                        | 2016-10-21 | 05:11:00 |   -22.92854 | -43.147537 |          1 |        6.95 |              |            |           
 Guanabara                | G1671                        | 2016-10-21 | 07:35:00 |   -22.87111 |  -43.21472 |          1 |      10.555 |              |            |           
 Guanabara                | G1672                        | 2016-10-21 | 04:57:00 |   -22.94083 |  -43.15903 |          1 |       20.85 |              |            |           
 Guanabara                | G1673                        | 2016-10-21 | 05:46:00 |  -22.877932 | -43.166046 |          1 |       31.41 |              |            |           
 Guanabara                | G1674                        | 2016-10-21 | 06:21:00 |  -22.771788 | -43.113033 |          1 |      70.835 |              |            |           
 Guanabara                | G1675                        | 2016-10-21 | 07:11:00 |  -22.835936 | -43.248184 |          1 |      101.57 |              |            |           
 Guanabara                | G1676                        | 2016-11-08 | 05:18:00 |   -22.92854 | -43.147537 |          1 |      16.035 |              |            |           
 Guanabara                | G1677                        | 2016-11-08 | 07:58:00 |   -22.87111 |  -43.21472 |          1 |      19.705 |              |            |           
 Guanabara                | G1678                        | 2016-11-08 | 05:03:00 |   -22.94083 |  -43.15903 |          1 |      31.545 |              |            |           
 Guanabara                | G1679                        | 2016-11-08 | 05:52:00 |  -22.877932 | -43.166046 |          1 |      58.805 |              |            |           
 Guanabara                | G1680                        | 2016-11-08 | 06:29:00 |  -22.771788 | -43.113033 |          1 |     135.655 |              |            |           
 Guanabara                | G1681                        | 2016-11-08 | 07:28:00 |  -22.835936 | -43.248184 |          1 |     322.095 |              |            |           
 Guanabara                | G1682                        | 2016-12-07 | 05:00:00 |   -22.92854 | -43.147537 |          1 |       7.485 |              |            |           
 Guanabara                | G1683                        | 2016-12-07 | 04:49:00 |   -22.94083 |  -43.15903 |          1 |      22.985 |              |            |           
 Guanabara                | G1684                        | 2016-12-07 | 07:19:00 |   -22.87111 |  -43.21472 |          1 |       24.06 |              |            |           
 Guanabara                | G1685                        | 2016-12-07 | 05:31:00 |  -22.877932 | -43.166046 |          1 |       50.12 |              |            |           
 Guanabara                | G1686                        | 2016-12-07 | 06:08:00 |  -22.771788 | -43.113033 |          1 |      102.24 |              |            |           
 Guanabara                | G1687                        | 2016-12-07 | 06:55:00 |  -22.835936 | -43.248184 |          1 |     159.045 |              |            |           
 Guanabara                | G1688                        | 2017-01-18 | 06:21:00 |  -22.771788 | -43.113033 |          1 |      20.715 |              |            |           
 Guanabara                | G1689                        | 2017-01-18 | 05:41:00 |  -22.877932 | -43.166046 |          1 |       30.07 |              |            |           
 Guanabara                | G1690                        | 2017-01-18 | 07:34:00 |   -22.87111 |  -43.21472 |          1 |      52.125 |              |            |           
 Guanabara                | G1691                        | 2017-01-18 | 04:56:00 |   -22.94083 |  -43.15903 |          1 |      94.895 |              |            |           
 Guanabara                | G1692                        | 2017-01-18 | 05:06:00 |   -22.92854 | -43.147537 |          1 |     108.925 |              |            |           
 Guanabara                | G1693                        | 2017-01-18 | 07:11:00 |  -22.835936 | -43.248184 |          1 |      209.83 |              |            |           
 Guanabara                | G1694                        | 2017-02-20 | 04:53:00 |   -22.94083 |  -43.15903 |          1 |        14.7 |              |            |           
 Guanabara                | G1695                        | 2017-02-20 | 05:04:00 |   -22.92854 | -43.147537 |          1 |      15.235 |              |            |           
 Guanabara                | G1696                        | 2017-02-20 | 05:42:00 |  -22.877932 | -43.166046 |          1 |       25.39 |              |            |           
 Guanabara                | G1697                        | 2017-02-20 | 06:41:00 |  -22.771788 | -43.113033 |          1 |        27.4 |              |            |           
 Guanabara                | G1698                        | 2017-02-20 | 08:05:00 |   -22.87111 |  -43.21472 |          1 |       28.22 |              |            |           
 Guanabara                | G1699                        | 2017-02-20 | 07:45:00 |  -22.835936 | -43.248184 |          1 |     260.615 |              |            |           
 Guanabara                | G1700                        | 2017-03-30 | 04:50:00 |   -22.94083 |  -43.15903 |          1 |        7.75 |              |            |           
 Guanabara                | G1701                        | 2017-03-30 | 07:34:00 |   -22.87111 |  -43.21472 |          1 |      9.3555 |              |            |           
 Guanabara                | G1702                        | 2017-03-30 | 05:05:00 |   -22.92854 | -43.147537 |          1 |       11.23 |              |            |           
 Guanabara                | G1703                        | 2017-03-30 | 07:11:00 |  -22.835936 | -43.248184 |          1 |     44.1045 |              |            |           
 Guanabara                | G1704                        | 2017-03-30 | 05:42:00 |  -22.877932 | -43.166046 |          1 |      78.185 |              |            |           
 Guanabara                | G1705                        | 2017-03-30 | 06:19:00 |  -22.771788 | -43.113033 |          1 |    95.55975 |              |            |           
 Guanabara                | G1706                        | 2017-04-18 | 04:51:00 |   -22.94083 |  -43.15903 |          1 |        2.94 |              |            |           
 Guanabara                | G1707                        | 2017-04-18 | 07:24:00 |   -22.87111 |  -43.21472 |          1 |        8.34 |              |            |           
 Guanabara                | G1708                        | 2017-04-18 | 05:01:00 |   -22.92854 | -43.147537 |          1 |       12.03 |              |            |           
 Guanabara                | G1709                        | 2017-04-18 | 05:37:00 |  -22.877932 | -43.166046 |          1 |       28.07 |              |            |           
 Guanabara                | G1710                        | 2017-04-18 | 07:00:00 |  -22.835936 | -43.248184 |          1 |       56.13 |              |            |           
 Guanabara                | G1711                        | 2017-04-18 | 06:11:00 |  -22.771788 | -43.113033 |          1 |     100.905 |              |            |           
 Guanabara                | G1712                        | 2017-05-03 | 07:19:00 |   -22.87111 |  -43.21472 |          1 |      24.057 |              |            |           
 Guanabara                | G1713                        | 2017-05-03 | 04:53:00 |   -22.94083 |  -43.15903 |          1 |     42.5007 |              |            |           
 Guanabara                | G1714                        | 2017-05-03 | 06:11:00 |  -22.771788 | -43.113033 |          1 |      45.441 |              |            |           
 Guanabara                | G1715                        | 2017-05-03 | 05:05:00 |   -22.92854 | -43.147537 |          1 |     51.5889 |              |            |           
 Guanabara                | G1716                        | 2017-05-03 | 06:56:00 |  -22.835936 | -43.248184 |          1 |       80.19 |              |            |           
 Guanabara                | G1717                        | 2017-05-03 | 05:37:00 |  -22.877932 | -43.166046 |          1 |    86.20425 |              |            |           
 Guanabara                | G1718                        | 2017-06-01 | 07:17:00 |   -22.87111 |  -43.21472 |          1 |    7.168963 |              |            |           
 Guanabara                | G1719                        | 2017-06-01 | 04:59:00 |   -22.92854 | -43.147537 |          1 |       8.019 |              |            |           
 Guanabara                | G1720                        | 2017-06-01 | 04:48:00 |   -22.94083 |  -43.15903 |          1 |     11.2266 |              |            |           
 Guanabara                | G1721                        | 2017-06-01 | 05:32:00 |  -22.877932 | -43.166046 |          1 |    19.37925 |              |            |           
 Guanabara                | G1722                        | 2017-06-01 | 06:05:00 |  -22.771788 | -43.113033 |          1 |    36.75375 |              |            |           
 Guanabara                | G1723                        | 2017-06-01 | 06:53:00 |  -22.835936 | -43.248184 |          1 |    370.2105 |              |            |           
 Guanabara                | G1724                        | 2017-07-04 | 08:00:00 |   -22.87111 |  -43.21472 |          1 |      13.365 |              |            |           
 Guanabara                | G1725                        | 2017-07-04 | 05:28:00 |   -22.92854 | -43.147537 |          1 |     14.4342 |              |            |           
 Guanabara                | G1726                        | 2017-07-04 | 05:13:00 |   -22.94083 |  -43.15903 |          1 |     18.1764 |              |            |           
 Guanabara                | G1727                        | 2017-07-04 | 06:42:00 |  -22.771788 | -43.113033 |          1 |    23.38875 |              |            |           
 Guanabara                | G1728                        | 2017-07-04 | 06:02:00 |  -22.877932 | -43.166046 |          1 |    23.38875 |              |            |           
 Guanabara                | G1729                        | 2017-07-04 | 07:35:00 |  -22.835936 | -43.248184 |          1 |     128.304 |              |            |           
 Guanabara                | G1730                        | 2017-08-29 | 05:22:00 |   -22.92854 | -43.147537 |          1 |        5.35 |              |            |           
 Guanabara                | G1731                        | 2017-08-29 | 05:07:00 |   -22.94083 |  -43.15903 |          1 |        8.02 |              |            |           
 Guanabara                | G1732                        | 2017-08-29 | 05:54:00 |  -22.877932 | -43.166046 |          1 |        12.7 |              |            |           
 Guanabara                | G1733                        | 2017-08-29 | 08:03:00 |   -22.87111 |  -43.21472 |          1 |       16.04 |              |            |           
 Guanabara                | G1734                        | 2017-08-29 | 06:33:00 |  -22.771788 | -43.113033 |          1 |       26.73 |              |            |           
 Guanabara                | G1735                        | 2017-08-29 | 07:34:00 |  -22.835936 | -43.248184 |          1 |     143.005 |              |            |           
 Guanabara                | G1736                        | 2017-09-27 | 04:55:00 |   -22.94083 |  -43.15903 |          1 |       15.77 |              |            |           
 Guanabara                | G1737                        | 2017-09-27 | 05:10:00 |   -22.92854 | -43.147537 |          1 |       17.11 |              |            |           
 Guanabara                | G1738                        | 2017-09-27 | 08:07:00 |   -22.87111 |  -43.21472 |          1 |      20.045 |              |            |           
 Guanabara                | G1739                        | 2017-09-27 | 06:40:00 |  -22.771788 | -43.113033 |          1 |       28.07 |              |            |           
 Guanabara                | G1740                        | 2017-09-27 | 05:52:00 |  -22.877932 | -43.166046 |          1 |      63.485 |              |            |           
 Guanabara                | G1741                        | 2017-09-27 | 07:38:00 |  -22.835936 | -43.248184 |          1 |     284.675 |              |            |           
 Guanabara                | G1742                        | 2017-10-25 | 05:02:00 |   -22.92854 | -43.147537 |          1 |        5.88 |              |            |           
 Guanabara                | G1743                        | 2017-10-25 | 04:49:00 |   -22.94083 |  -43.15903 |          1 |        6.15 |              |            |           
 Guanabara                | G1744                        | 2017-10-25 | 07:33:00 |   -22.87111 |  -43.21472 |          1 |        8.02 |              |            |           
 Guanabara                | G1745                        | 2017-10-25 | 05:33:00 |  -22.877932 | -43.166046 |          1 |      15.505 |              |            |           
 Guanabara                | G1746                        | 2017-10-25 | 06:13:00 |  -22.771788 | -43.113033 |          1 |       23.52 |              |            |           
 Guanabara                | G1747                        | 2017-10-25 | 07:05:00 |  -22.835936 | -43.248184 |          1 |       37.42 |              |            |           
 Guanabara                | G1748                        | 2017-11-09 | 05:05:00 |   -22.92854 | -43.147537 |          1 |      25.125 |              |            |           
 Guanabara                | G1749                        | 2017-11-09 | 07:32:00 |   -22.87111 |  -43.21472 |          1 |        29.4 |              |            |           
 Guanabara                | G1750                        | 2017-11-09 | 04:51:00 |   -22.94083 |  -43.15903 |          1 |      37.155 |              |            |           
 Guanabara                | G1751                        | 2017-11-09 | 05:41:00 |  -22.877932 | -43.166046 |          1 |       50.79 |              |            |           
 Guanabara                | G1752                        | 2017-11-09 | 06:17:00 |  -22.771788 | -43.113033 |          1 |        56.8 |              |            |           
 Guanabara                | G1753                        | 2017-11-09 | 07:10:00 |  -22.835936 | -43.248184 |          1 |       336.8 |              |            |           
 Guanabara                | G1754                        | 2017-12-11 | 05:12:00 |   -22.92854 | -43.147537 |          1 |      12.565 |              |            |           
 Guanabara                | G1755                        | 2017-12-11 | 05:00:00 |   -22.94083 |  -43.15903 |          1 |       26.73 |              |            |           
 Guanabara                | G1756                        | 2017-12-11 | 07:35:00 |   -22.87111 |  -43.21472 |          1 |        40.1 |              |            |           
 Guanabara                | G1757                        | 2017-12-11 | 06:23:00 |  -22.771788 | -43.113033 |          1 |       50.12 |              |            |           
 Guanabara                | G1758                        | 2017-12-11 | 05:47:00 |  -22.877932 | -43.166046 |          1 |       68.83 |              |            |           
 Guanabara                | G1759                        | 2017-12-11 | 07:12:00 |  -22.835936 | -43.248184 |          1 |     239.235 |              |            |           
 Guanabara                | G1760                        | 2018-01-25 | 05:11:00 |   -22.92854 | -43.147537 |          1 |        9.09 |              |            |           
 Guanabara                | G1761                        | 2018-01-25 | 04:56:00 |   -22.94083 |  -43.15903 |          1 |       21.92 |              |            |           
 Guanabara                | G1762                        | 2018-01-25 | 07:46:00 |   -22.87111 |  -43.21472 |          1 |      29.405 |              |            |           
 Guanabara                | G1763                        | 2018-01-25 | 05:50:00 |  -22.877932 | -43.166046 |          1 |      32.745 |              |            |           
 Guanabara                | G1764                        | 2018-01-25 | 06:27:00 |  -22.771788 | -43.113033 |          1 |      82.865 |              |            |           
 Guanabara                | G1765                        | 2018-01-25 | 07:20:00 |  -22.835936 | -43.248184 |          1 |      169.74 |              |            |           
 Guanabara                | G1766                        | 2018-02-06 | 06:17:00 |  -22.771788 | -43.113033 |          1 |        12.7 |              |            |           
 Guanabara                | G1767                        | 2018-02-06 | 05:43:00 |  -22.877932 | -43.166046 |          1 |      14.035 |              |            |           
 Guanabara                | G1768                        | 2018-02-06 | 05:11:00 |   -22.92854 | -43.147537 |          1 |       14.43 |              |            |           
 Guanabara                | G1769                        | 2018-02-06 | 04:50:00 |   -22.94083 |  -43.15903 |          1 |       16.84 |              |            |           
 Guanabara                | G1770                        | 2018-02-06 | 07:30:00 |   -22.87111 |  -43.21472 |          1 |      40.095 |              |            |           
 Guanabara                | G1771                        | 2018-02-06 | 07:07:00 |  -22.835936 | -43.248184 |          1 |       80.19 |              |            |           
 Guanabara                | G1772                        | 2018-03-26 | 05:29:00 |  -22.877932 | -43.166046 |          1 |       48.56 |              |            |           
 Guanabara                | G1773                        | 2018-03-26 | 06:03:00 |  -22.771788 | -43.113033 |          1 |       48.56 |              |            |           
 Guanabara                | G1774                        | 2018-03-26 | 04:47:00 |   -22.94083 |  -43.15903 |          1 |      49.115 |              |            |           
 Guanabara                | G1775                        | 2018-03-26 | 05:00:00 |   -22.92854 | -43.147537 |          1 |       66.16 |              |            |           
 Guanabara                | G1776                        | 2018-03-26 | 07:18:00 |   -22.87111 |  -43.21472 |          1 |     126.965 |              |            |           
 Guanabara                | G1777                        | 2018-03-26 | 06:54:00 |  -22.835936 | -43.248184 |          1 |      271.31 |              |            |           
 Guanabara                | G1778                        | 2018-04-09 | 04:53:00 |   -22.94083 |  -43.15903 |          1 |       28.33 |              |            |           
 Guanabara                | G1779                        | 2018-04-09 | 05:06:00 |   -22.92854 | -43.147537 |          1 |       29.94 |              |            |           
 Guanabara                | G1780                        | 2018-04-09 | 07:34:00 |   -22.87111 |  -43.21472 |          1 |      32.075 |              |            |           
 Guanabara                | G1781                        | 2018-04-09 | 05:37:00 |  -22.877932 | -43.166046 |          1 |       36.09 |              |            |           
 Guanabara                | G1782                        | 2018-04-09 | 06:15:00 |  -22.771788 | -43.113033 |          1 |      64.825 |              |            |           
 Guanabara                | G1783                        | 2018-04-09 | 07:13:00 |  -22.835936 | -43.248184 |          1 |     348.825 |              |            |           
 Guanabara                | G1784                        | 2018-05-07 | 05:05:00 |   -22.94083 |  -43.15903 |          1 |        4.81 |              |            |           
 Guanabara                | G1785                        | 2018-05-07 | 07:57:00 |   -22.87111 |  -43.21472 |          1 |        5.35 |              |            |           
 Guanabara                | G1786                        | 2018-05-07 | 05:19:00 |   -22.92854 | -43.147537 |          1 |       5.615 |              |            |           
 Guanabara                | G1787                        | 2018-05-07 | 05:47:00 |  -22.877932 | -43.166046 |          1 |       50.12 |              |            |           
 Guanabara                | G1788                        | 2018-05-07 | 06:31:00 |  -22.771788 | -43.113033 |          1 |        71.5 |              |            |           
 Guanabara                | G1789                        | 2018-05-07 | 07:30:00 |  -22.835936 | -43.248184 |          1 |     175.085 |              |            |           
 Guanabara                | G1790                        | 2018-06-21 | 05:07:00 |   -22.92854 | -43.147537 |          1 |        4.01 |              |            |           
 Guanabara                | G1791                        | 2018-06-21 | 07:20:00 |   -22.87111 |  -43.21472 |          1 |        5.35 |              |            |           
 Guanabara                | G1792                        | 2018-06-21 | 04:55:00 |   -22.94083 |  -43.15903 |          1 |        6.15 |              |            |           
 Guanabara                | G1793                        | 2018-06-21 | 06:06:00 |  -22.771788 | -43.113033 |          1 |        9.36 |              |            |           
 Guanabara                | G1794                        | 2018-06-21 | 05:32:00 |  -22.877932 | -43.166046 |          1 |       11.36 |              |            |           
 Guanabara                | G1795                        | 2018-06-21 | 06:57:00 |  -22.835936 | -43.248184 |          1 |      36.085 |              |            |           
 Guanabara                | G1796                        | 2018-07-05 | 07:22:00 |   -22.87111 |  -43.21472 |          1 |       9.355 |              |            |           
 Guanabara                | G1797                        | 2018-07-05 | 04:47:00 |   -22.94083 |  -43.15903 |          1 |        13.9 |              |            |           
 Guanabara                | G1798                        | 2018-07-05 | 05:28:00 |  -22.877932 | -43.166046 |          1 |       20.05 |              |            |           
 Guanabara                | G1799                        | 2018-07-05 | 05:00:00 |   -22.92854 | -43.147537 |          1 |       29.67 |              |            |           
 Guanabara                | G1800                        | 2018-07-05 | 06:53:00 |  -22.835936 | -43.248184 |          1 |      56.135 |              |            |           
 Guanabara                | G1801                        | 2018-07-05 | 06:04:00 |  -22.771788 | -43.113033 |          1 |       87.54 |              |            |           
 Guanabara                | G1802                        | 2018-08-20 | 05:06:00 |   -22.92854 | -43.147537 |          1 |       3.875 |              |            |           
 Guanabara                | G1803                        | 2018-08-20 | 04:53:00 |   -22.94083 |  -43.15903 |          1 |       8.555 |              |            |           
 Guanabara                | G1804                        | 2018-08-20 | 06:15:00 |  -22.771788 | -43.113033 |          1 |        9.69 |              |            |           
 Guanabara                | G1805                        | 2018-08-20 | 05:37:00 |  -22.877932 | -43.166046 |          1 |       10.25 |              |            |           
 Guanabara                | G1806                        | 2018-08-20 | 07:38:00 |   -22.87111 |  -43.21472 |          1 |      37.425 |              |            |           
 Guanabara                | G1807                        | 2018-08-20 | 07:14:00 |  -22.835936 | -43.248184 |          1 |      68.165 |              |            |           
 Guanabara                | G1808                        | 2018-09-03 | 05:05:00 |   -22.92854 | -43.147537 |          1 |       6.015 |              |            |           
 Guanabara                | G1809                        | 2018-09-03 | 04:54:00 |   -22.94083 |  -43.15903 |          1 |       9.225 |              |            |           
 Guanabara                | G1810                        | 2018-09-03 | 05:33:00 |  -22.877932 | -43.166046 |          1 |        12.6 |              |            |           
 Guanabara                | G1811                        | 2018-09-03 | 07:28:00 |   -22.87111 |  -43.21472 |          1 |       88.21 |              |            |           
 Guanabara                | G1812                        | 2018-09-03 | 06:08:00 |  -22.771788 | -43.113033 |          1 |     102.275 |              |            |           
 Guanabara                | G1813                        | 2018-09-03 | 07:06:00 |  -22.835936 | -43.248184 |          1 |      106.92 |              |            |           
 Guanabara                | G1814                        | 2018-10-02 | 07:32:00 |   -22.87111 |  -43.21472 |          1 |      18.035 |              |            |           
 Guanabara                | G1815                        | 2018-10-02 | 05:02:00 |   -22.92854 | -43.147537 |          1 |      18.575 |              |            |           
 Guanabara                | G1816                        | 2018-10-02 | 04:51:00 |   -22.94083 |  -43.15903 |          1 |        29.4 |              |            |           
 Guanabara                | G1817                        | 2018-10-02 | 05:34:00 |  -22.877932 | -43.166046 |          1 |       94.27 |              |            |           
 Guanabara                | G1818                        | 2018-10-02 | 06:13:00 |  -22.771788 | -43.113033 |          1 |      94.895 |              |            |           
 Guanabara                | G1819                        | 2018-10-02 | 07:04:00 |  -22.835936 | -43.248184 |          1 |     223.195 |              |            |           
 Guanabara                | G1820                        | 2018-11-28 | 05:01:00 |   -22.92854 | -43.147537 |          1 |        6.95 |              |            |           
 Guanabara                | G1821                        | 2018-11-28 | 04:48:00 |   -22.94083 |  -43.15903 |          1 |        9.49 |              |            |           
 Guanabara                | G1822                        | 2018-11-28 | 05:32:00 |  -22.877932 | -43.166046 |          1 |      21.935 |              |            |           
 Guanabara                | G1823                        | 2018-11-28 | 07:02:00 |  -22.835936 | -43.248184 |          1 |       22.72 |              |            |           
 Guanabara                | G1824                        | 2018-11-28 | 07:30:00 |   -22.87111 |  -43.21472 |          1 |      33.415 |              |            |           
 Guanabara                | G1825                        | 2018-11-28 | 06:10:00 |  -22.771788 | -43.113033 |          1 |      74.175 |              |            |           
 Guanabara                | G1826                        | 2018-12-11 | 05:08:00 |   -22.92854 | -43.147537 |          1 |      28.065 |              |            |           
 Guanabara                | G1827                        | 2018-12-11 | 04:55:00 |   -22.94083 |  -43.15903 |          1 |       34.08 |              |            |           
 Guanabara                | G1828                        | 2018-12-11 | 06:14:00 |  -22.771788 | -43.113033 |          1 |       55.69 |              |            |           
 Guanabara                | G1829                        | 2018-12-11 | 07:29:00 |   -22.87111 |  -43.21472 |          1 |        69.5 |              |            |           
 Guanabara                | G1830                        | 2018-12-11 | 05:58:00 |  -22.877932 | -43.166046 |          1 |     193.125 |              |            |           
 Guanabara                | G1831                        | 2018-12-11 | 07:04:00 |  -22.835936 | -43.248184 |          1 |      310.07 |              |            |           
 Guanabara                | G1832                        | 2019-01-15 | 05:56:00 |  -22.877932 | -43.166046 |          1 |      18.745 |              |            |           
 Guanabara                | G1833                        | 2019-01-15 | 05:27:00 |   -22.92854 | -43.147537 |          1 |       24.06 |              |            |           
 Guanabara                | G1834                        | 2019-01-15 | 05:07:00 |   -22.94083 |  -43.15903 |          1 |        27.8 |              |            |           
 Guanabara                | G1835                        | 2019-01-15 | 06:32:00 |  -22.771788 | -43.113033 |          1 |      38.535 |              |            |           
 Guanabara                | G1836                        | 2019-01-15 | 07:56:00 |   -22.87111 |  -43.21472 |          1 |      66.825 |              |            |           
 Guanabara                | G1837                        | 2019-01-15 | 07:30:00 |  -22.835936 | -43.248184 |          1 |      256.61 |              |            |           
 Guanabara                | G1838                        | 2019-02-12 | 05:08:00 |   -22.92854 | -43.147537 |          1 |       21.84 |              |            |           
 Guanabara                | G1839                        | 2019-02-12 | 05:48:00 |  -22.877932 | -43.166046 |          1 |       34.47 |              |            |           
 Guanabara                | G1840                        | 2019-02-12 | 06:28:00 |  -22.771788 | -43.113033 |          1 |      36.995 |              |            |           
 Guanabara                | G1841                        | 2019-02-12 | 07:45:00 |   -22.87111 |  -43.21472 |          1 |       37.69 |              |            |           
 Guanabara                | G1842                        | 2019-02-12 | 04:53:00 |   -22.94083 |  -43.15903 |          1 |       40.49 |              |            |           
 Guanabara                | G1843                        | 2019-02-12 | 07:14:00 |  -22.835936 | -43.248184 |          1 |     105.985 |              |            |           
 Guanabara                | G1844                        | 2019-03-28 | 07:19:00 |   -22.87111 |  -43.21472 |          1 |       13.56 |              |            |           
 Guanabara                | G1845                        | 2019-03-28 | 05:01:00 |   -22.92854 | -43.147537 |          1 |      13.635 |              |            |           
