mission;datetime;lat;lon;doc;acdom412
Guyane_radiale;2014-07-22T15:05;4.98623;-52.1478;160.04842;0.5485327
Guyane_radiale;2014-07-22T15:05;4.98623;-52.1478;160.04842;0.5485327
AMAZOMIX;2021-09-25T10:00;1.3905;-48.3107;160.375;-999.99
VITEL2014;2014-07-08T02:30;20.332233;106.70216;160.441;0.3580474
VITEL2014;2014-07-08T02:30;20.332233;106.70216;160.441;0.3580474
Guyane_radiale;2015-09-17T17:30;4.84763;-52.2573;161.04169;1.0945468
Guyane_radiale;2015-09-17T17:30;4.84763;-52.2573;161.04169;1.0945468
VITEL2013;2013-06-30T08:05;20.8346;106.79;161.39;0.9143
VITEL2013;2013-06-30T08:05;20.8346;106.79;161.39;0.9143
ambleteuse;2006-04-26T00:00;50.8;1.593;162.36111;-999.99
ambleteuse;2006-04-26T00:00;50.8;1.593;162.36111;-999.99
ambleteuse;2005-03-14T15:43;50.8;1.538;162.82506;-999.99
ambleteuse;2005-03-14T15:43;50.8;1.538;162.82506;-999.99
Guyane2010;2010-10-21T16:29;4.92417;-52.22955;163.22429;0.39586613
Guyane2010;2010-10-21T16:29;4.92417;-52.22955;163.22429;0.39586613
Guyane2010;2010-10-21T13:58;4.84887;-52.28107;164.00847;0.66800475
Guyane2010;2010-10-21T13:58;4.84887;-52.28107;164.00847;0.66800475
VITEL2014;2014-06-19T02:45;10.6383;106.7701;164.453;0.69094604
VITEL2014;2014-06-19T02:45;10.6383;106.7701;164.453;0.69094604
ambleteuse;2006-04-14T07:37;50.8;1.567;164.49074;-999.99
ambleteuse;2006-04-14T07:37;50.8;1.567;164.49074;-999.99
Guyane_Nov2017;2017-11-08T16:40;5.158137;-52.62337;165.19444;1.2043515
Guyane_Nov2017;2017-11-08T16:40;5.158137;-52.62337;165.19444;1.2043515
Moore_gulf_of_maine;2004-10-29T16:53;42.861217;-69.86128;166.06062;1.093465
Moore_gulf_of_maine;2004-10-29T16:53;42.861217;-69.86128;166.06062;1.093465
VITEL2014;2014-06-19T04:15;10.583;106.7521;166.067;1.1109442
VITEL2014;2014-06-19T04:15;10.583;106.7521;166.067;1.1109442
Moore_gulf_of_maine;2005-07-13T14:57;43.57083;-70.0595;166.69727;1.108836
Moore_gulf_of_maine;2005-07-13T14:57;43.57083;-70.0595;166.69727;1.108836
Dyphyma;2012-04-20T08:42;50.7934;1.56932;166.72952;0.2476
Dyphyma;2012-04-20T08:42;50.7934;1.56932;166.72952;0.2476
Moore_gulf_of_maine;2007-04-26T12:05;43.032066;-70.56883;166.83281;-999.99
Moore_gulf_of_maine;2007-04-26T12:05;43.032066;-70.56883;166.83281;-999.99
Black_Carbon2012;2012-10-16T02:34;20.7623;107.1462;167.02;0.1618
Black_Carbon2012;2012-10-16T02:34;20.7623;107.1462;167.02;0.1618
Moore_gulf_of_maine;2007-05-10T13:18;44.14963;-68.937416;167.3435;-999.99
Moore_gulf_of_maine;2007-05-10T13:18;44.14963;-68.937416;167.3435;-999.99
VITEL2013;2013-07-06T03:00;20.8867;107.029;167.85;0.5067
VITEL2013;2013-07-06T03:00;20.8867;107.029;167.85;0.5067
VITEL2014;2014-06-19T05:10;10.5271;106.7485;168.125;0.79250836
VITEL2014;2014-06-19T05:10;10.5271;106.7485;168.125;0.79250836
Moore_gulf_of_maine;2005-10-18T16:45;43.56867;-70.0575;168.56667;1.073793
Moore_gulf_of_maine;2005-10-18T16:45;43.56867;-70.0575;168.56667;1.073793
ambleteuse;2007-03-26T08:07;50.8;1.567;168.91667;-999.99
ambleteuse;2007-03-26T08:07;50.8;1.567;168.91667;-999.99
Guyane2012;2012-06-02T19:16;4.7532105;-51.92367;169.32;9.235072
Guyane2012;2012-06-02T19:16;4.7532105;-51.92367;169.32;9.235072
VITEL2014;2014-06-27T05:15;10.6708;106.7867;169.328;0.7391709
VITEL2014;2014-06-27T05:15;10.6708;106.7867;169.328;0.7391709
ambleteuse;2004-05-07T00:00;50.8;1.538;169.76782;-999.99
ambleteuse;2004-05-07T00:00;50.8;1.538;169.76782;-999.99
VITEL2014;2014-07-05T02:30;20.829767;106.788284;169.89;0.7939362
VITEL2014;2014-07-05T02:30;20.829767;106.788284;169.89;0.7939362
ambleteuse;2007-04-04T07:05;50.8;1.567;170;-999.99
ambleteuse;2007-04-04T07:05;50.8;1.567;170;-999.99
VITEL2014;2014-07-05T03:45;20.8309;106.82433;170.243;0.71075183
VITEL2014;2014-07-05T03:45;20.8309;106.82433;170.243;0.71075183
Moore_gulf_of_maine;2004-09-08T18:20;42.848267;-70.31213;170.94041;-999.99
Moore_gulf_of_maine;2004-09-08T18:20;42.848267;-70.31213;170.94041;-999.99
Guyane_Nov2017;2017-11-09T17:30;5.495569;-53.02525;170.97223;1.5598956
Guyane_Nov2017;2017-11-09T17:30;5.495569;-53.02525;170.97223;1.5598956
Guyane2012;2012-06-04T17:04;4.470519;-51.704597;171.33;1.743586
Guyane2012;2012-06-04T17:04;4.470519;-51.704597;171.33;1.743586
AMAZOMIX;2021-09-20T10:17;3.4468;-49.7143;172.458;-999.99
ambleteuse;2005-04-18T13:53;50.8;1.593;173.52246;-999.99
ambleteuse;2005-04-18T13:53;50.8;1.593;173.52246;-999.99
Guyane2012;2012-06-05T19:43;4.8586636;-52.246372;173.79;1.7036847
Guyane2012;2012-06-05T19:43;4.8586636;-52.246372;173.79;1.7036847
Guyane_radiale;2014-07-22T13:53;4.94257;-52.1823;173.81055;0.6469336
Guyane_radiale;2014-07-22T13:53;4.94257;-52.1823;173.81055;0.6469336
ambleteuse;2007-02-19T08:40;50.8;1.567;174.25;-999.99
ambleteuse;2007-02-19T08:40;50.8;1.567;174.25;-999.99
Guyane2012;2012-06-05T19:10;4.8865485;-52.21838;176.36;1.754427
Guyane2012;2012-06-05T19:10;4.8865485;-52.21838;176.36;1.754427
ambleteuse;2007-03-27T06:32;50.8;1.567;176.91667;-999.99
ambleteuse;2007-03-27T06:32;50.8;1.567;176.91667;-999.99
Moore_gulf_of_maine;2007-02-21T16:21;43.567333;-70.05783;177.19162;2.036796
Moore_gulf_of_maine;2007-02-21T16:21;43.567333;-70.05783;177.19162;2.036796
ambleteuse;2007-04-03T07:06;50.8;1.567;177.33333;-999.99
ambleteuse;2007-04-03T07:06;50.8;1.567;177.33333;-999.99
Moore_gulf_of_maine;2006-10-09T12:54;43.03045;-70.56997;177.55011;-999.99
Moore_gulf_of_maine;2006-10-09T12:54;43.03045;-70.56997;177.55011;-999.99
Guyane_radiale;2014-09-17T11:30;4.8901;-52.2235;178.0581;0.64484
Guyane_radiale;2014-09-17T11:30;4.8901;-52.2235;178.0581;0.64484
ambleteuse;2007-03-29T06:09;50.8;1.567;178.41667;-999.99
ambleteuse;2007-03-29T06:09;50.8;1.567;178.41667;-999.99
Moore_gulf_of_maine;2006-07-18T21:00;42.940033;-70.29328;178.8995;0.247088
Moore_gulf_of_maine;2006-07-18T21:00;42.940033;-70.29328;178.8995;0.247088
Dyphyma;2012-04-27T14:59;50.7956;1.50998;181.31502;0.1936
Dyphyma;2012-04-27T14:59;50.7956;1.50998;181.31502;0.1936
ambleteuse;2005-05-26T00:00;50.8;1.463;181.79669;-999.99
ambleteuse;2005-05-26T00:00;50.8;1.463;181.79669;-999.99
VITEL2014;2014-07-05T06:50;20.790033;106.92155;181.966;0.5763027
VITEL2014;2014-07-05T06:50;20.790033;106.92155;181.966;0.5763027
Moore_gulf_of_maine;2005-08-16T15:57;42.889;-70.144264;182.13525;-999.99
Moore_gulf_of_maine;2005-08-16T15:57;42.889;-70.144264;182.13525;-999.99
Moore_gulf_of_maine;2004-09-08T19:16;42.88983;-70.14397;182.23523;5.33423
Moore_gulf_of_maine;2004-09-08T19:16;42.88983;-70.14397;182.23523;5.33423
Moore_gulf_of_maine;2005-05-10T12:00;43.053333;-70.65783;183.30571;-999.99
Moore_gulf_of_maine;2005-05-10T12:00;43.053333;-70.65783;183.30571;-999.99
ambleteuse;2005-05-02T13:42;50.8;1.538;183.74704;-999.99
ambleteuse;2005-05-02T13:42;50.8;1.538;183.74704;-999.99
Radiale_Wimereux_Cote_de_la_M;2004-06-18T00:00;50.8;1.491;183.9898;-999.99
Radiale_Wimereux_Cote_de_la_M;2004-06-18T00:00;50.8;1.491;183.9898;-999.99
Moore_gulf_of_maine;2005-12-19T16:45;42.86207;-69.868515;184.60442;1.091672
Moore_gulf_of_maine;2005-12-19T16:45;42.86207;-69.868515;184.60442;1.091672
Guyane2012;2012-05-28T20:10;4.9955263;-52.245087;184.69;-999.99
Guyane2012;2012-05-28T20:10;4.9955263;-52.245087;184.69;-999.99
Black_Carbon2012;2012-10-18T10:48;20.9755;107.2811;185.51;0.4261
Black_Carbon2012;2012-10-18T10:48;20.9755;107.2811;185.51;0.4261
ambleteuse;2006-04-14T07:54;50.8;1.593;185.96297;-999.99
ambleteuse;2006-04-14T07:54;50.8;1.593;185.96297;-999.99
VITEL2013;2013-06-30T02:45;20.8549;106.762;186.26;0.9511
VITEL2013;2013-06-30T02:45;20.8549;106.762;186.26;0.9511
ambleteuse;2007-03-28T08:00;50.8;1.567;186.58333;-999.99
ambleteuse;2007-03-28T08:00;50.8;1.567;186.58333;-999.99
ambleteuse;2005-05-02T14:17;50.8;1.593;187.47044;-999.99
ambleteuse;2005-05-02T14:17;50.8;1.593;187.47044;-999.99
ambleteuse;2007-03-31T06:42;50.8;1.567;188.33333;-999.99
ambleteuse;2007-03-31T06:42;50.8;1.567;188.33333;-999.99
AMAZOMIX;2021-09-20T19:00;3.266;-49.5262;188.583;-999.99
VITEL2011;2011-11-16T07:30;20.8294;106.821;189.47812;0.44569167
VITEL2011;2011-11-16T07:30;20.8294;106.821;189.47812;0.44569167
Moore_gulf_of_maine;2006-08-16T15:35;43.5673;-70.05748;189.60515;-999.99
Moore_gulf_of_maine;2006-08-16T15:35;43.5673;-70.05748;189.60515;-999.99
Guyane_radiale;2015-03-24T17:05;4.94257;-52.1823;189.6115;1.17453
Guyane_radiale;2015-03-24T17:05;4.94257;-52.1823;189.6115;1.17453
VITEL2014;2014-07-12T06:05;20.831633;106.7878;190.487;0.95837045
VITEL2014;2014-07-12T06:05;20.831633;106.7878;190.487;0.95837045
VITEL2013;2013-07-06T04:45;20.8343;106.896;190.69;1.0179
VITEL2013;2013-07-06T04:45;20.8343;106.896;190.69;1.0179
Guyane_radiale;2015-06-12T11:59;4.94257;-52.1823;191.33667;4.9640117
Guyane_radiale;2015-06-12T11:59;4.94257;-52.1823;191.33667;4.9640117
Black_Carbon2012;2012-10-15T08:34;20.9018;107.0593;192.92;0.1688
Black_Carbon2012;2012-10-15T08:34;20.9018;107.0593;192.92;0.1688
Guyane_radiale;2015-08-25T10:30;4.8901;-52.2235;193.34937;1.2798232
Guyane_radiale;2015-08-25T10:30;4.8901;-52.2235;193.34937;1.2798232
ambleteuse;2007-04-14T06:11;50.8;1.567;194.16667;-999.99
ambleteuse;2007-04-14T06:11;50.8;1.567;194.16667;-999.99
ambleteuse;2005-05-02T13:58;50.8;1.567;194.50354;-999.99
ambleteuse;2005-05-02T13:58;50.8;1.567;194.50354;-999.99
ambleteuse;2007-04-13T08:38;50.8;1.567;197.5;-999.99
ambleteuse;2007-04-13T08:38;50.8;1.567;197.5;-999.99
Guyane_radiale;2014-07-22T16:45;5.029;-52.1153;199.57042;0.66787
Guyane_radiale;2014-07-22T16:45;5.029;-52.1153;199.57042;0.66787
ambleteuse;2004-05-24T10:26;50.8;1.567;199.89967;-999.99
ambleteuse;2004-05-24T10:26;50.8;1.567;199.89967;-999.99
Moore_gulf_of_maine;2005-06-17T13:35;42.994835;-70.424;200.43874;0.721622
Moore_gulf_of_maine;2005-06-17T13:35;42.994835;-70.424;200.43874;0.721622
Moore_gulf_of_maine;2007-06-18T17:25;42.86255;-69.8625;202.42776;-999.99
Moore_gulf_of_maine;2007-06-18T17:25;42.86255;-69.8625;202.42776;-999.99
Guyane2012;2012-06-02T22:27;4.4973454;-51.94008;202.82;4.0423384
Guyane2012;2012-06-02T22:27;4.4973454;-51.94008;202.82;4.0423384
Guyane_radiale;2015-03-24T16:20;4.98623;-52.1478;203.75264;1.3064291
Guyane_radiale;2015-03-24T16:20;4.98623;-52.1478;203.75264;1.3064291
Moore_gulf_of_maine;2005-05-11T16:00;43.57083;-70.059;206.8549;-999.99
Moore_gulf_of_maine;2005-05-11T16:00;43.57083;-70.059;206.8549;-999.99
Moore_gulf_of_maine;2005-05-10T15:15;42.88767;-70.142334;207.95378;-999.99
Moore_gulf_of_maine;2005-05-10T15:15;42.88767;-70.142334;207.95378;-999.99
VITEL2013;2013-07-06T03:45;20.898;106.977;208.24;0.555
VITEL2013;2013-07-06T03:45;20.898;106.977;208.24;0.555
ambleteuse;2005-03-14T17:34;50.8;1.593;209.45627;-999.99
ambleteuse;2005-03-14T17:34;50.8;1.593;209.45627;-999.99
ambleteuse;2007-04-17T06:59;50.8;1.567;210.33333;-999.99
ambleteuse;2007-04-17T06:59;50.8;1.567;210.33333;-999.99
Moore_gulf_of_maine;2005-02-17T15:45;43.570168;-70.058334;212.49126;-999
Moore_gulf_of_maine;2005-02-17T15:45;43.570168;-70.058334;212.49126;-999
Guyane_radiale;2015-07-10T11:30;4.8901;-52.2235;213.34561;1.12847
Guyane_radiale;2015-07-10T11:30;4.8901;-52.2235;213.34561;1.12847
Guyane_radiale;2015-01-16T11:40;4.8901;-52.2235;213.41096;1.45089
Guyane_radiale;2015-01-16T11:40;4.8901;-52.2235;213.41096;1.45089
ambleteuse;2005-05-26T00:00;50.8;1.593;213.88889;-999.99
ambleteuse;2005-05-26T00:00;50.8;1.593;213.88889;-999.99
ambleteuse;2007-04-11T07:08;50.8;1.567;215.16667;-999.99
ambleteuse;2007-04-11T07:08;50.8;1.567;215.16667;-999.99
Guyane_radiale;2014-09-17T12:05;4.94257;-52.1823;215.39098;0.14446092
Guyane_radiale;2014-09-17T12:05;4.94257;-52.1823;215.39098;0.14446092
ambleteuse;2007-04-02T06:45;50.8;1.567;216.25;-999.99
ambleteuse;2007-04-02T06:45;50.8;1.567;216.25;-999.99
Guyane2012;2012-06-02T23:01;4.4258924;-51.931488;218.09;3.9161205
Guyane2012;2012-06-02T23:01;4.4258924;-51.931488;218.09;3.9161205
VITEL2013;2013-07-06T07:20;20.8589;106.756;219.45;0.9051
VITEL2013;2013-07-06T07:20;20.8589;106.756;219.45;0.9051
Moore_gulf_of_maine;2007-07-19T15:45;43.5674;-70.05953;220.20923;-999.99
Moore_gulf_of_maine;2007-07-19T15:45;43.5674;-70.05953;220.20923;-999.99
VITEL2013;2013-07-06T02:20;20.8762;107.068;225.02;0.5711
VITEL2013;2013-07-06T02:20;20.8762;107.068;225.02;0.5711
Moore_gulf_of_maine;2005-02-14T15:55;42.994667;-70.423;225.25648;0.472193
Moore_gulf_of_maine;2005-02-14T15:55;42.994667;-70.423;225.25648;0.472193
Moore_gulf_of_maine;2007-06-18T16:05;42.889465;-70.143616;226.14214;-999.99
Moore_gulf_of_maine;2007-06-18T16:05;42.889465;-70.143616;226.14214;-999.99
Guyane_radiale;2015-08-25T10:10;4.84763;-52.2573;226.57188;2.549306
Guyane_radiale;2015-08-25T10:10;4.84763;-52.2573;226.57188;2.549306
Black_Carbon2012;2012-10-17T03:30;20.8941;107.1723;226.82;0.1508
Black_Carbon2012;2012-10-17T03:30;20.8941;107.1723;226.82;0.1508
Black_Carbon2012;2012-10-17T02:09;20.9317;107.1758;227.82;0.1572
Black_Carbon2012;2012-10-17T02:09;20.9317;107.1758;227.82;0.1572
Guyane2012;2012-06-05T20:27;4.83705;-52.289185;228.13;4.0484486
Guyane2012;2012-06-05T20:27;4.83705;-52.289185;228.13;4.0484486
Guyane2012;2012-06-04T15:10;4.2321515;-51.62443;228.95;-999.99
Guyane2012;2012-06-04T15:10;4.2321515;-51.62443;228.95;-999.99
VITEL2013;2013-07-05T06:30;20.8144;106.9;228.98;0.8659
VITEL2013;2013-07-05T06:30;20.8144;106.9;228.98;0.8659
ambleteuse;2005-03-22T00:00;50.8;1.593;229.43262;-999.99
ambleteuse;2005-03-22T00:00;50.8;1.593;229.43262;-999.99
ambleteuse;2007-04-12T07:35;50.8;1.567;231.08333;-999.99
ambleteuse;2007-04-12T07:35;50.8;1.567;231.08333;-999.99
Guyane_radiale;2014-08-20T11:00;4.8901;-52.2235;232.52502;1.86543
Guyane_radiale;2014-08-20T11:00;4.8901;-52.2235;232.52502;1.86543
Moore_gulf_of_maine;2007-03-21T20:05;43.75707;-69.78222;232.55804;-999.99
Moore_gulf_of_maine;2007-03-21T20:05;43.75707;-69.78222;232.55804;-999.99
Moore_gulf_of_maine;2006-10-25T12:55;42.994816;-70.4208;234.37259;-999
Moore_gulf_of_maine;2006-10-25T12:55;42.994816;-70.4208;234.37259;-999
Moore_gulf_of_maine;2007-06-19T12:45;43.179516;-70.42895;241.99399;-999.99
Moore_gulf_of_maine;2007-06-19T12:45;43.179516;-70.42895;241.99399;-999.99
ambleteuse;2007-03-30T06:35;50.8;1.567;242.83333;-999.99
ambleteuse;2007-03-30T06:35;50.8;1.567;242.83333;-999.99
VITEL2013;2013-07-05T08:10;20.856;106.92;243.03;0.6218
VITEL2013;2013-07-05T08:10;20.856;106.92;243.03;0.6218
ambleteuse;2005-04-25T10:37;50.8;1.593;246.513;-999.99
ambleteuse;2005-04-25T10:37;50.8;1.593;246.513;-999.99
ambleteuse;2005-03-14T16:42;50.8;1.463;251.59575;-999.99
ambleteuse;2005-03-14T16:42;50.8;1.463;251.59575;-999.99
Guyane2012;2012-06-05T21:27;4.752404;-52.322765;253.38;3.6643457
Guyane2012;2012-06-05T21:27;4.752404;-52.322765;253.38;3.6643457
ambleteuse;2007-04-16T06:46;50.8;1.567;256.58334;-999.99
ambleteuse;2007-04-16T06:46;50.8;1.567;256.58334;-999.99
Moore_gulf_of_maine;2006-05-08T19:10;42.860535;-69.86;257.02856;-999.99
Moore_gulf_of_maine;2006-05-08T19:10;42.860535;-69.86;257.02856;-999.99
VITEL2013;2013-07-05T03:10;20.7226;106.969;257.05;0.3984
VITEL2013;2013-07-05T03:10;20.7226;106.969;257.05;0.3984
Moore_gulf_of_maine;2007-07-17T12:05;43.030632;-70.56865;257.55554;-999.99
Moore_gulf_of_maine;2007-07-17T12:05;43.030632;-70.56865;257.55554;-999.99
Guyane_radiale;2014-07-22T12:40;4.8901;-52.2235;262.01624;1.7712164
Guyane_radiale;2014-07-22T12:40;4.8901;-52.2235;262.01624;1.7712164
Moore_gulf_of_maine;2005-04-19T17:10;43.586666;-69.65317;262.97543;2.122932
Moore_gulf_of_maine;2005-04-19T17:10;43.586666;-69.65317;262.97543;2.122932
ambleteuse;2005-04-01T10:28;50.8;1.463;263.9598;-999.99
ambleteuse;2005-04-01T10:28;50.8;1.463;263.9598;-999.99
ambleteuse;2005-03-22T15:56;50.8;1.538;264.3026;-999.99
ambleteuse;2005-03-22T15:56;50.8;1.538;264.3026;-999.99
ambleteuse;2006-04-26T06:24;50.8;1.567;265.57407;-999.99
ambleteuse;2006-04-26T06:24;50.8;1.567;265.57407;-999.99
ambleteuse;2006-04-20T08:36;50.8;1.567;265.97684;-999.99
ambleteuse;2006-04-20T08:36;50.8;1.567;265.97684;-999.99
Guyane_radiale;2015-01-16T11:20;4.84763;-52.2573;270.9296;3.4105337
Guyane_radiale;2015-01-16T11:20;4.84763;-52.2573;270.9296;3.4105337
Guyane_radiale;2015-03-24T15:45;5.029;-52.1153;272.20386;0.7537091
Guyane_radiale;2015-03-24T15:45;5.029;-52.1153;272.20386;0.7537091
Moore_gulf_of_maine;2006-09-15T14:20;43.37855;-70.24842;273.10297;0.80743
Moore_gulf_of_maine;2006-09-15T14:20;43.37855;-70.24842;273.10297;0.80743
ambleteuse;2005-04-11T10:08;50.8;1.463;273.28604;-999.99
ambleteuse;2005-04-11T10:08;50.8;1.463;273.28604;-999.99
Guyane_radiale;2015-07-10T11:00;4.84763;-52.2573;273.57614;3.10905
Guyane_radiale;2015-07-10T11:00;4.84763;-52.2573;273.57614;3.10905
ambleteuse;2007-04-23T08:28;50.8;1.567;274.25;-999.99
ambleteuse;2007-04-23T08:28;50.8;1.567;274.25;-999.99
Moore_gulf_of_maine;2004-08-16T20:05;42.9945;-70.4226;277.44608;0.901672
Moore_gulf_of_maine;2004-08-16T20:05;42.9945;-70.4226;277.44608;0.901672
Black_Carbon2013;2013-05-18T07:26;20.9657;107.0654;277.53;0.4791378
Black_Carbon2013;2013-05-18T07:26;20.9657;107.0654;277.53;0.4791378
Moore_gulf_of_maine;2006-10-25T14:03;43.030834;-70.5697;280.31064;1.207718
Moore_gulf_of_maine;2006-10-25T14:03;43.030834;-70.5697;280.31064;1.207718
Dyphyma;2012-04-21T06:22;50.9329;1.12053;282.43332;0.1134
Dyphyma;2012-04-21T06:22;50.9329;1.12053;282.43332;0.1134
ambleteuse;2007-05-21T08:31;50.8;1.567;284.41666;-999.99
ambleteuse;2007-05-21T08:31;50.8;1.567;284.41666;-999.99
ambleteuse;2006-04-20T08:52;50.8;1.593;285.3426;-999.99
ambleteuse;2006-04-20T08:52;50.8;1.593;285.3426;-999.99
VITEL2013;2013-07-06T06:35;20.8252;106.828;286.53;0.509
VITEL2013;2013-07-06T06:35;20.8252;106.828;286.53;0.509
ambleteuse;2005-04-01T11:12;50.8;1.538;286.5721;-999.99
ambleteuse;2005-04-01T11:12;50.8;1.538;286.5721;-999.99
Guyane2012;2012-06-04T13:24;4.0397315;-51.673;286.9;-999.99
Guyane2012;2012-06-04T13:24;4.0397315;-51.673;286.9;-999.99
Moore_gulf_of_maine;2007-02-22T21:00;43.05385;-70.65767;287.14005;-999.99
Moore_gulf_of_maine;2007-02-22T21:00;43.05385;-70.65767;287.14005;-999.99
Moore_gulf_of_maine;2005-04-19T13:01;43.18017;-70.4255;291.93365;0.834608
Moore_gulf_of_maine;2005-04-19T13:01;43.18017;-70.4255;291.93365;0.834608
Moore_gulf_of_maine;2006-08-14T15:45;42.93995;-70.29308;292.62;-999.99
Moore_gulf_of_maine;2006-08-14T15:45;42.93995;-70.29308;292.62;-999.99
Moore_gulf_of_maine;2006-10-10T18:00;43.754467;-69.781364;293.06577;0.209486
Moore_gulf_of_maine;2006-10-10T18:00;43.754467;-69.781364;293.06577;0.209486
Moore_gulf_of_maine;2007-05-23T17:30;42.863567;-69.859116;296.28497;-999.99
Moore_gulf_of_maine;2007-05-23T17:30;42.863567;-69.859116;296.28497;-999.99
ambleteuse;2007-05-25T12:01;50.8;1.567;313.25;-999.99
ambleteuse;2007-05-25T12:01;50.8;1.567;313.25;-999.99
Moore_gulf_of_maine;2006-10-10T17:20;43.70075;-69.78232;314.03558;0.326191
Moore_gulf_of_maine;2006-10-10T17:20;43.70075;-69.78232;314.03558;0.326191
Moore_gulf_of_maine;2007-05-21T14:05;43.38055;-70.246765;316.58524;-999.99
Moore_gulf_of_maine;2007-05-21T14:05;43.38055;-70.246765;316.58524;-999.99
Moore_gulf_of_maine;2006-10-09T19:11;42.861984;-69.85992;325.64157;0.647459
Moore_gulf_of_maine;2006-10-09T19:11;42.861984;-69.85992;325.64157;0.647459
Moore_gulf_of_maine;2006-09-14T14:20;42.9936;-70.421265;328.5879;-999.99
Moore_gulf_of_maine;2006-09-14T14:20;42.9936;-70.421265;328.5879;-999.99
Moore_gulf_of_maine;2006-09-15T15:30;43.56745;-70.05797;331.2047;0.750299
Moore_gulf_of_maine;2006-09-15T15:30;43.56745;-70.05797;331.2047;0.750299
Moore_gulf_of_maine;2006-09-15T19:15;43.880283;-69.801;331.73486;-999
Moore_gulf_of_maine;2006-09-15T19:15;43.880283;-69.801;331.73486;-999
Moore_gulf_of_maine;2006-08-14T14:40;42.99415;-70.42073;340.89807;0.735813
Moore_gulf_of_maine;2006-08-14T14:40;42.99415;-70.42073;340.89807;0.735813
Guyane_radiale;2015-06-12T13:12;5.029;-52.1153;342.97488;0.85211
Guyane_radiale;2015-06-12T13:12;5.029;-52.1153;342.97488;0.85211
Moore_gulf_of_maine;2004-09-08T16:15;42.8135;-70.79017;358.47256;12.869983
Moore_gulf_of_maine;2004-09-08T16:15;42.8135;-70.79017;358.47256;12.869983
ambleteuse;2007-05-22T08:47;50.8;1.567;361.41666;-999.99
ambleteuse;2007-05-22T08:47;50.8;1.567;361.41666;-999.99
Moore_gulf_of_maine;2007-05-23T21:25;43.053917;-70.66;361.4582;-999.99
Moore_gulf_of_maine;2007-05-23T21:25;43.053917;-70.66;361.4582;-999.99
Guyane_radiale;2015-06-12T12:20;4.98623;-52.1478;361.8145;1.49695
Guyane_radiale;2015-06-12T12:20;4.98623;-52.1478;361.8145;1.49695
ambleteuse;2007-05-24T06:08;50.8;1.567;385;-999.99
ambleteuse;2007-05-24T06:08;50.8;1.567;385;-999.99
Guyane_radiale;2015-06-12T11:30;4.84763;-52.2573;385.53555;6.061077
Guyane_radiale;2015-06-12T11:30;4.84763;-52.2573;385.53555;6.061077
Moore_gulf_of_maine;2005-10-18T13:55;43.181168;-70.42667;391.73352;0.836012
Moore_gulf_of_maine;2005-10-18T13:55;43.181168;-70.42667;391.73352;0.836012
ambleteuse;2005-02-25T11:27;50.8;1.567;397.1513;-999.99
ambleteuse;2005-02-25T11:27;50.8;1.567;397.1513;-999.99
Guyane_radiale;2015-03-24T18:26;4.84763;-52.2573;407.17853;8.248927
Guyane_radiale;2015-03-24T18:26;4.84763;-52.2573;407.17853;8.248927
Guyane_radiale;2014-07-22T12:11;4.84763;-52.2573;407.74054;2.4537418
Guyane_radiale;2014-07-22T12:11;4.84763;-52.2573;407.74054;2.4537418
ambleteuse;2007-05-23T09:06;50.8;1.567;410.16666;-999.99
ambleteuse;2007-05-23T09:06;50.8;1.567;410.16666;-999.99
ambleteuse;2007-05-23T09:06;50.8;1.567;410.16666;-999.99
ambleteuse;2007-05-23T09:06;50.8;1.567;410.16666;-999.99
Moore_gulf_of_maine;2005-04-19T15:05;43.568333;-70.05517;413.98856;0.876292
Moore_gulf_of_maine;2005-04-19T15:05;43.568333;-70.05517;413.98856;0.876292
ambleteuse;2007-05-02T07:06;50.8;1.567;416.83334;-999.99
ambleteuse;2007-05-02T07:06;50.8;1.567;416.83334;-999.99
ambleteuse;2007-05-09T06:39;50.8;1.567;423.83334;-999.99
ambleteuse;2007-05-09T06:39;50.8;1.567;423.83334;-999.99
Moore_gulf_of_maine;2005-06-17T17:35;42.86067;-69.861;426.62527;0.829153
Moore_gulf_of_maine;2005-06-17T17:35;42.86067;-69.861;426.62527;0.829153
Moore_gulf_of_maine;2007-05-23T11:50;43.031216;-70.56408;431.42282;-999.99
Moore_gulf_of_maine;2007-05-23T11:50;43.031216;-70.56408;431.42282;-999.99
Moore_gulf_of_maine;2006-07-20T15:20;43.5685;-70.057335;445.2143;-999.99
Moore_gulf_of_maine;2006-07-20T15:20;43.5685;-70.057335;445.2143;-999.99
Moore_gulf_of_maine;2004-08-16T15:25;42.7518;-69.6926;446.70752;0.639486
Moore_gulf_of_maine;2004-08-16T15:25;42.7518;-69.6926;446.70752;0.639486
Moore_gulf_of_maine;2007-06-19T17:45;43.701416;-69.782234;448.4485;-999.99
Moore_gulf_of_maine;2007-06-19T17:45;43.701416;-69.782234;448.4485;-999.99
Radiale_Wimereux_Cote_de_la_M;2004-06-18T00:00;50.8;1.508;449.14117;-999.99
Radiale_Wimereux_Cote_de_la_M;2004-06-18T00:00;50.8;1.508;449.14117;-999.99
Moore_gulf_of_maine;2006-08-14T17:35;42.890568;-70.14132;454.9495;0.984522
Moore_gulf_of_maine;2006-08-14T17:35;42.890568;-70.14132;454.9495;0.984522
Moore_gulf_of_maine;2007-02-21T18:20;43.702667;-69.779335;457.1987;-999
